"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","New1","New2","New3","Remod","AgeSold","DateSold","Total_sqf","Total_baths","Total_outside","SalePrice","Id"
"11",-1.12065288421963,"RL",0.125620507128074,0.44881538736785,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",-0.772420126621509,-0.507197300592036,-0.208401384319683,-0.921994675658533,"Hip","CompShg","HdBoard","HdBoard","None",-0.800773638284263,"TA","TA","CBlock","TA","TA","No","Rec","Unf",0.182669832151688,"GasA","Ex","Y","SBrkr",0.169897979034312,-0.200478820586601,"TA",-0.943593384694554,"Typ",-0.924152871064208,"Detchd",-0.427507797898075,"Unf",-1.00621347834162,-0.412304234907429,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,-1.55191763550789,0.157618523517916,"WD","Normal",0.845193279843905,-0.808876078114774,-1.00544945586931,"0",0.214926224226229,Feb 2008,-0.950813724743827,-0.448759958355534,-1.59751127443492,11.7714361601217,11
"12",0.419346520255236,"RL",0.675892590322321,0.571655519327501,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",2.06456552875211,-0.507197300592036,1.1121036155808,1.04025881940909,"Hip","CompShg","WdShing","Wd Shng","Stone",1.35245106116696,"Ex","TA","PConc","Ex","TA","No","GLQ","Unf",0.28636887393038,"GasA","Ex","Y","SBrkr",1.38541807903715,-0.200478820586601,"Ex",2.40714602079976,"Typ",2.17120252840386,"BuiltIn",1.07364594410422,"Fin",1.61974731135814,1.22194296265865,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,0.28986459658169,-1.36333509680806,"New","Partial",0.91707355679881,1.66224558848621,1.6417050920146,"1",-1.16955912874178,Jul 2006,1.36283511403736,1.68829225071925,0.535553718019731,12.7512996960135,12
"13",-1.12065288421963,"RL",0.693901900316601,0.736252134703351,"Pave","IR2","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",-0.772420126621509,0.391169762774562,-0.30743925931222,-1.06557419968787,"Hip","CompShg","HdBoard","Plywood","None",-0.800773638284263,"TA","TA","CBlock","TA","TA","No","ALQ","Unf",0.0710922896445061,"GasA","TA","Y","SBrkr",-1.04562212096852,-0.200478820586601,"TA",-1.8249531333226,"Typ",-0.924152871064208,"Detchd",-0.540094328548247,"Unf",-1.00621347834162,-0.560872161958891,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,1.02657748941752,0.157618523517916,"WD","Normal",0.735998767982971,-0.852229089809529,-1.00741031108997,"0",0.313818035152515,Sep 2008,-1.02696078720306,-0.448759958355534,1.07266801604469,11.8775685785581,13
"14",-1.12065288421963,"RL",0.869514720933678,0.350436715965829,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",0.646072701065301,-0.507197300592036,1.14511624057831,1.0881186607522,"Gable","CompShg","VinylSd","VinylSd","Stone",1.37808116680081,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf",0.490478543383094,"GasA","Ex","Y","SBrkr",0.169897979034312,-0.200478820586601,"Gd",0.447089118896919,"Typ",0.623524828669827,"Attchd",1.11117478765427,"RFn",1.61974731135814,1.7047887255759,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,0.658221042999606,-0.60285828664507,"New","Partial",-1.40207517832838,2.08493745251006,1.64366594723525,"1",-1.16955912874178,Aug 2007,-0.740746997757759,-0.448759958355534,0.672560894251544,12.5407575715773,14
"15",-1.12065288421963,"RL",0.693901900316601,0.399165631223345,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.0631737127781041,-0.507197300592036,-0.373464509307244,-1.1612938823741,"Hip","CompShg","MetalSd","MetalSd","BrkFace",1.23900072129122,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",0.340983199046192,"GasA","TA","Y","SBrkr",-1.04562212096852,-0.200478820586601,"TA",-0.943593384694554,"Typ",0.623524828669827,"Attchd",-0.615152015648362,"RFn",-1.00621347834162,-0.560872161958891,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,-0.446848296254142,0.157618523517916,"WD","Normal",0.833696803998908,-0.852229089809529,-1.00871754790374,"0",0.379745909103373,May 2008,-0.842771393230111,0.619766146181859,1.18269782343698,11.9640010843304,15
"16",0.011753093382676,"RM",-0.768504453713668,-0.736316729405765,"Pave","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",0.646072701065301,2.18790388950776,-1.39685588423012,0.800959612693526,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.800773638284263,"TA","TA","BrkTil","TA","TA","No","Unf","Unf",-0.00689412618473586,"GasA","Ex","Y","FuseA",-1.04562212096852,-0.200478820586601,"TA",-0.943593384694554,"Typ",-0.924152871064208,"Detchd",0.548242134403415,"Unf",0.306766916508262,0.479103327401341,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,0.28986459658169,-0.60285828664507,"WD","Normal",-1.40207517832838,0.231596202559323,0.312898870817563,"1",1.36866401836624,Jul 2007,-1.06505394565259,-1.51728606289293,0.675578745223379,11.7905572015685,16
"17",-1.12065288421963,"RL",0.693901900316601,0.455981171378768,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.0631737127781041,1.28953682614116,-0.0433382593321233,-0.682695468942969,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",1.17706316391921,"TA","TA","CBlock","TA","TA","No","ALQ","Unf",0.152739556556784,"GasA","Ex","Y","SBrkr",-1.04562212096852,-0.200478820586601,"TA",-0.943593384694554,"Typ",0.623524828669827,"Attchd",-0.239863580147789,"Fin",0.306766916508262,0.0333995462469558,"TA","TA","Y",-0.0666904891728735,5.09410756269499,-1.18356118908997,1.67857214384389,"WD","Normal",0.68644814825121,-0.0285218676092011,0.285446897728396,"0",0.116034413299942,Mar 2010,-0.971239901140393,-0.448759958355534,-1.59751127443492,11.9117015849276,17
"18",0.996996285359661,"RL",0.205374899785193,0.375861373687133,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",-1.48166654046491,-0.507197300592036,-0.142376134324659,-0.826274992972307,"Gable","CompShg","MetalSd","MetalSd","None",-0.800773638284263,"TA","TA","Slab","TA","TA","No","Unf","Unf",-5.72607044154486,"GasA","TA","Y","SBrkr",-1.04562212096852,4.39686135171591,"TA",-0.198414335039222,"Typ",-0.924152871064208,"CarPort",-0.352450110797961,"Unf",0.306766916508262,0.20053846417985,"TA","TA","Y",-0.0666904891728735,4.82326395638285,1.39493393583544,-1.36333509680806,"WD","Normal",-1.40207517832838,0.0690224087039956,0.281525187287087,"0",0.0830704763245134,Oct 2006,-0.82320347989749,-0.448759958355534,-1.59751127443492,11.4075649493124,18
"19",-1.12065288421963,"RL",-0.0408593734751814,0.843221827802282,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",-0.772420126621509,-0.507197300592036,1.07909099058329,0.944539136722864,"Gable","CompShg","VinylSd","VinylSd","None",-0.800773638284263,"TA","TA","PConc","TA","TA","No","GLQ","Unf",0.241071145173577,"GasA","Ex","Y","SBrkr",0.169897979034312,-0.200478820586601,"Gd",-0.198414335039222,"Typ",-0.924152871064208,"Detchd",1.03611710055416,"Unf",0.306766916508262,0.479103327401341,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,-0.078491849836226,0.157618523517916,"WD","Normal",0.754834443921397,0.231596202559323,0.32989294939657,"0",-1.07066731781549,Jun 2008,-0.910957241705652,0.619766146181859,-0.375223093876513,11.9766594812024,19
"20",-1.12065288421963,"RL",0.125620507128074,-0.321950348057408,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.772420126621509,0.391169762774562,-0.439489759302268,-0.921994675658533,"Hip","CompShg","BrkFace","Plywood","None",-0.800773638284263,"TA","TA","CBlock","TA","TA","No","LwQ","Unf",0.173635715577802,"GasA","TA","Y","SBrkr",0.169897979034312,-0.200478820586601,"TA",-0.198414335039222,"Min1",-0.924152871064208,"Attchd",-0.690209702748476,"Unf",-1.00621347834162,-0.830151529739666,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,-0.446848296254142,0.918095333680902,"COD","Abnorml",0.648816812342212,-0.93080642350627,-1.01002478471751,"1",0.478637720029659,May 2009,-0.804273846411936,-1.51728606289293,-1.59751127443492,11.8422292121128,20
"21",0.419346520255236,"RL",1.16575392976399,0.916305931040915,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",1.35531911490871,-0.507197300592036,1.1121036155808,1.04025881940909,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.46024281349879,"Gd","TA","PConc","Ex","TA","Av","Unf","Unf",0.273985507332688,"GasA","Ex","Y","SBrkr",1.38541807903715,-0.200478820586601,"Gd",1.52578627217171,"Typ",0.623524828669827,"BuiltIn",1.07364594410422,"RFn",1.61974731135814,1.76514444594056,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,1.76329038225336,-1.36333509680806,"New","Partial",-1.40207517832838,2.13777393551304,1.6417050920146,"1",-1.16955912874178,Nov 2006,1.38198708597356,1.68829225071925,1.17903108806164,12.6925031124614,21
"22",0.011753093382676,"RM",-0.45499617922499,-0.350955927981773,"Pave","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Unf",0.646072701065301,1.28953682614116,-1.3638432592326,-1.63989229580522,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.800773638284263,"TA","TA","PConc","TA","TA","No","Unf","Unf",-0.233700096347896,"GasA","Ex","Y","FuseF",0.169897979034312,-0.200478820586601,"Gd",-0.198414335039222,"Typ",0.623524828669827,"Attchd",-1.74101732215008,"Unf",-1.00621347834162,-0.89514999782468,"TA","TA","N",-0.0666904891728735,-0.18929651774281,-0.078491849836226,-0.60285828664507,"WD","Normal",-1.40207517832838,-0.949773366122725,-1.02832610011029,"1",1.33570008139081,Jun 2007,-0.914088817325782,-1.51728606289293,-0.192423709416836,11.8451027773086,22
"23",-1.12065288421963,"RL",0.321000197334876,0.175312946828753,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",1.35531911490871,-0.507197300592036,1.01306574058826,0.848819454036639,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1.34576436537336,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0.637911733668576,"GasA","Ex","Y","SBrkr",0.169897979034312,-0.200478820586601,"Gd",0.447089118896919,"Typ",0.623524828669827,"Attchd",0.961059413454046,"RFn",0.306766916508262,0.284107923146298,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,1.02657748941752,0.157618523517916,"WD","Normal",-1.40207517832838,0.117794546860594,0.327278475769031,"0",-1.00473944386464,Sep 2008,-0.634283826836374,-0.448759958355534,1.09844930036266,12.3458345879053,23
"24",1.4084869249514,"RM",-1.18359333160269,-1.46335983731492,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","1Story",-0.772420126621509,1.28953682614116,0.154737490652949,-0.395536420884292,"Gable","CompShg","CemntBd","CmentBd","None",-0.800773638284263,"TA","TA","PConc","Gd","TA","No","GLQ","Unf",0.182669832151688,"GasA","TA","Y","SBrkr",0.169897979034312,-0.200478820586601,"TA",-0.198414335039222,"Typ",0.623524828669827,"Attchd",-0.0146905188474447,"Unf",0.306766916508262,0.460532336519908,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,-0.078491849836226,-0.60285828664507,"WD","Normal",0.82026239052401,0.220757949635635,0.293290318611015,"0",-0.180641019478917,Jun 2007,-0.939768977735918,-0.448759958355534,0.861620724346339,11.7745202026587,24
"25",-1.12065288421963,"RL",0.200857753785636,-0.151624596367195,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",-0.772420126621509,2.18790388950776,-0.109363509327147,0.800959612693526,"Gable","CompShg","Plywood","Plywood","None",-0.800773638284263,"TA","Gd","CBlock","TA","TA","Mn","Rec","ALQ",0.198853591432171,"GasA","Ex","Y","SBrkr",0.169897979034312,-0.200478820586601,"Gd",-0.198414335039222,"Typ",0.623524828669827,"Attchd",-0.314921267247903,"Unf",-1.00621347834162,-0.941577475028262,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,-0.446848296254142,1.67857214384389,"WD","Normal",0.332378486862652,-0.963321182277336,-1.00348860064866,"1",0.1819622872508,May 2010,-0.939768977735918,-0.448759958355534,1.17677641905901,11.9447078813958,25
"26",-1.12065288421963,"RL",1.40851595082587,0.91837423855528,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",1.35531911490871,-0.507197300592036,1.17812886557582,1.0881186607522,"Gable","CompShg","VinylSd","VinylSd","Stone",1.65817121380316,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0.53048005389124,"GasA","Ex","Y","SBrkr",0.169897979034312,-0.200478820586601,"Gd",0.447089118896919,"Typ",0.623524828669827,"Attchd",1.14870363120433,"RFn",1.61974731135814,1.93692611159381,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,0.28986459658169,0.918095333680902,"WD","Normal",-1.40207517832838,2.28815469482922,1.64562680245591,"0",-1.13659519176635,Jul 2009,-0.700989405240675,-0.448759958355534,-0.531262570224602,12.4541039123522,26
"27",-1.12065288421963,"RL",-0.31021053440024,-0.417626500071891,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.772420126621509,1.28953682614116,-0.670578134284852,0.753099771350413,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.800773638284263,"TA","TA","CBlock","TA","TA","Mn","BLQ","Rec",0.0598405592222015,"GasA","TA","Y","SBrkr",0.169897979034312,-0.200478820586601,"Gd",-0.943593384694554,"Typ",-0.924152871064208,"Detchd",1.07364594410422,"Unf",0.306766916508262,0.479103327401341,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,-0.446848296254142,1.67857214384389,"WD","Normal",0.362073896702586,0.231596202559323,0.33120018621034,"1",0.742349215833089,May 2010,-1.03463962830306,-0.776640206178132,0.750600565492823,11.8115474774603,27
"28",-1.12065288421963,"RL",1.0800468633809,0.496897526491574,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",1.35531911490871,-0.507197300592036,1.17812886557582,1.13597850209532,"Gable","CompShg","VinylSd","VinylSd","Stone",1.21693870383695,"Gd","TA","PConc","Ex","TA","No","GLQ","Unf",0.602258246810504,"GasA","Ex","Y","SBrkr",0.169897979034312,-0.200478820586601,"Gd",0.447089118896919,"Typ",0.623524828669827,"Attchd",1.18623247475439,"RFn",1.61974731135814,1.38908188059154,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,-0.446848296254142,1.67857214384389,"WD","Normal",1.10926196151224,1.808562002956,1.64758765767656,"1",-1.10363125479092,May 2010,-0.664461968823614,0.619766146181859,-0.56059541352905,12.6313403809345,28
"29",-1.12065288421963,"RL",-0.998304947073814,1.18724271659313,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.772420126621509,0.391169762774562,-0.47250238429978,0.609520247321075,"Gable","CompShg","MetalSd","MetalSd","None",-0.800773638284263,"TA","TA","CBlock","TA","TA","Gd","BLQ","Unf",0.484770932123419,"GasA","TA","Y","SBrkr",-1.04562212096852,-0.200478820586601,"TA",-0.198414335039222,"Typ",2.17120252840386,"Attchd",-0.727738546298534,"RFn",-1.00621347834162,-0.714082836730711,"TA","TA","Y",-0.0666904891728735,-0.18929651774281,2.13164682867127,-1.36333509680806,"WD","Normal",1.07903275259102,-0.896936883119744,-1.01067840312439,"1",0.412709846078801,Dec 2006,-0.700989405240675,-0.448759958355534,1.36232772865017,12.2428866186529,29
"30",-0.558197117762047,"RM",-0.31021053440024,-0.672018420489508,"Pave","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Feedr","RRNn","1Fam","1Story",-1.48166654046491,0.391169762774562,-1.46288113422514,-1.63989229580522,"Gable","CompShg","MetalSd","MetalSd","None",-0.800773638284263,"TA","TA","BrkTil","TA","TA","No","Unf","Unf",-0.405987394037427,"GasA","Fa","N","SBrkr",-2.26114222097136,-0.200478820586601,"Fa",-1.8249531333226,"Typ",-0.924152871064208,"Detchd",-2.11630575765065,"Unf",-1.00621347834162,-1.08085990663901,"Fa","TA","Y",-0.0666904891728735,-0.18929651774281,-0.446848296254142,0.157618523517916,"WD","Normal",-1.40207517832838,-1.00396463074117,-1.03486228417914,"1",1.46755582929252,May 2008,-1.35254795873463,-1.51728606289293,0.614962286881127,11.1345890242503,30
"31",0.638581158680906,"C (all)",-0.824253263814783,-0.0921318047695392,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Feedr","Norm","1Fam","2Story",-1.48166654046491,-1.40556436395863,-1.69396950920772,-1.63989229580522,"Gambrel","CompShg","BrkFace","BrkFace","None",-0.800773638284263,"TA","Fa","BrkTil","TA","TA","No","Unf","Unf",-0.217853099579961,"GasA","TA","N","SBrkr",0.169897979034312,-0.200478820586601,"TA",-0.198414335039222,"Typ",-0.924152871064208,"Detchd",-2.11630575765065,"Unf",-1.00621347834162,-1.03443242943543,"TA","Fa","N",-0.0666904891728735,-0.18929651774281,0.28986459658169,0.157618523517916,"WD","Normal",-1.40207517832838,-0.990416814586557,-1.03486228417914,"1",1.69830338812052,Jul 2008,0.868908442517959,-1.51728606289293,0.818363186235911,10.5966347330961,31
