"","test_bor.Id","gmb_pred","glm_pred","rf_pred","xgb_pred"
"1486",0.131568271015533,191967.964916869,187398.110822306,199285.584366667,194687.390625
"1487",0.132673008593497,344426.5887749,348610.585425094,320528.036366667,323512.28125
"1488",0.133777523314787,242743.504771764,234103.925348834,232384.030633333,234654.9375
"1489",0.134881815374085,218586.574352873,202786.557543661,211354.4545,212310.359375
"1490",0.13598588496577,212557.725567977,265811.455483168,204795.446466667,210032.09375
"1491",0.137089732283922,188395.151358205,194879.070715255,188017.328966667,185292.234375
"1492",0.138193357522322,83433.0073741994,100685.506821267,97293.9358666667,90258.7265625
"1493",0.139296760874452,198328.514424991,204561.687864662,175879.865766667,196696.640625
"1494",0.140399942533494,296167.691787104,325055.186244081,291289.001433333,294666.84375
"1495",0.141502902692335,288915.596767001,302179.201759002,301959.2285,289339.90625
"1496",0.142605641543565,216958.170452102,245397.990847567,231682.547466667,220305.515625
"1497",0.143708159279478,186761.89071117,167995.946855886,191646.928866667,184934
"1498",0.14481045609207,161761.063890238,151158.800779584,155715.3919,160408.78125
"1499",0.145912532173047,164172.049184546,147983.996941915,154986.0827,160341.203125
"1500",0.147014387713817,156384.091501142,140357.195591339,158726.041533333,150814.703125
"1501",0.148116022905495,174272.67884764,186548.229698082,173602.955266667,175588.75
"1502",0.149217437938905,158486.435634035,122026.858792512,157615.3214,158667.875
"1503",0.150318633004577,332990.240272974,289038.191171496,284794.931133333,306684.875
"1504",0.151419608292751,237758.967504084,238709.981009302,229123.2417,222482.234375
"1505",0.152520363993375,224398.420330466,226140.422737618,217104.424166667,223853.671875
"1506",0.153620900296107,177678.130926608,181478.860535388,187299.5673,188766.234375
"1507",0.154721217390316,226151.225940678,259290.654884703,230413.350533333,237341.515625
"1508",0.15582131546508,202400.208314217,209604.796547241,203414.650266667,206544.984375
"1509",0.156921194709192,158917.314497638,154878.805493627,163579.2247,163245.578125
"1510",0.158020855311154,148708.95207982,140570.20359637,154174.277433333,149352.65625
"1511",0.159120297459183,141723.522883893,140740.965870026,156051.319033333,147082.546875
"1512",0.160219521341208,181907.319764516,173319.476431949,175275.420166667,169117.609375
"1513",0.161318527144875,146514.248059081,147326.284718026,153220.456566667,155306.578125
"1514",0.16241731505754,170951.438373797,151595.537817241,164315.057,173509.125
"1515",0.163515885266279,200345.371315173,200590.597882155,195448.529466667,198565.421875
"1516",0.164614237957882,155130.630013849,156392.351209443,160751.618,166203.640625
"1517",0.165712373318855,163160.224068413,187300.824603017,152761.136933333,155965.578125
"1518",0.166810291535423,130496.429382574,111892.617498854,133742.326933333,129894.2265625
"1519",0.167907992793528,227614.081090045,206466.695243631,224874.3447,216554.65625
"1520",0.169005477278829,133592.776723306,125085.199088519,138527.490933333,135902.265625
"1521",0.170102745176707,139886.975057373,136760.389487753,146733.476133333,139154.984375
"1522",0.171199796672261,170502.99426786,179781.803758422,163383.920833333,164180.703125
"1523",0.17229663195031,110063.535970367,104317.879753966,115915.562533333,111545.4296875
"1524",0.173393251195394,127122.780604638,130630.030736923,122501.031966667,125579.390625
"1525",0.174489654591776,131731.320894756,122576.96996334,127313.420433333,126761.7734375
"1526",0.175585842323441,126687.460061229,107425.413253478,129252.099733333,131398.90625
"1527",0.176681814574094,99825.4767435821,90961.1930323905,106656.1684,105460.71875
"1528",0.177777571527165,139154.027602097,139197.015160785,127502.1938,133502.78125
"1529",0.178873113365809,147617.242064547,166728.969925661,143951.354066667,148246.578125
"1530",0.179968440272905,183958.060131798,212027.386653917,165592.183866667,179234.015625
"1531",0.181063552431056,93824.6894236881,109475.592019344,130144.744366667,117053.046875
"1532",0.182158450022592,103565.095698225,98929.1477816647,109700.514333333,102147.921875
"1533",0.183253133229567,146821.600097959,153001.829520173,148818.542166667,142708.203125
"1534",0.184347602233766,124796.299767845,120802.976746653,113848.145,118270.0234375
"1535",0.185441857216697,164634.107471097,169608.588659991,159612.737633333,162647.625
"1536",0.1865358983596,112069.387329341,97590.7479339367,116226.362366667,109139.4296875
"1537",0.18762972584344,68893.4420440845,44272.936481209,84869.7392666667,78417.4609375
"1538",0.188723339848914,188165.128806342,169792.792255126,169763.933461905,173024.265625
"1539",0.189816740556447,236874.612165953,217004.402391369,234072.538533333,159260.28125
"1540",0.190909928146196,96519.1324808427,139744.91635372,121100.990766667,102551.2890625
"1541",0.192002902798048,142955.04247631,141673.585839305,150259.794466667,147887.15625
"1542",0.193095664691622,147384.543595551,163482.19555878,144534.283733333,147036.03125
"1543",0.194188214006267,227301.254700311,193475.634528107,206714.147733333,225629.84375
"1544",0.195280550921068,75045.4508674956,69569.8224632198,81345.4072333333,74490.3828125
"1545",0.196372675614842,109776.866247041,121700.356872056,105251.857266667,111881.75
"1546",0.197464588266138,131715.712297518,133066.979437581,124346.488266667,130435.6875
"1547",0.198556289053243,133365.651490782,142756.414152767,139336.704933333,136895.515625
"1548",0.199647778154175,132010.342227288,143687.814878746,132989.133366667,133818.109375
"1549",0.200739055746691,117718.219841165,109352.659903246,118494.513233333,121544.546875
"1550",0.201830122008281,138827.067623,137745.435318752,144789.4802,146580.78125
"1551",0.202920977116174,111920.282382017,122246.864539703,119978.973033333,112660.03125
"1552",0.204011621247335,132588.85494778,152028.373564308,144425.805133333,135270.34375
"1553",0.205102054578468,149832.872228778,167226.2933371,142347.793833333,145225.734375
"1554",0.206192277286014,106590.874128584,101583.804305057,107462.723466667,108447.7578125
"1555",0.207282289546153,168510.374239785,152086.898030639,168579.798233333,176205.46875
"1556",0.208372091534805,79084.3181190176,60748.9057148797,96694.1957,89374.9609375
"1557",0.20946168342763,103242.713577139,122983.722442385,127196.262133333,117469.734375
"1558",0.210551065400028,97431.1879429024,85750.9169889215,94151.7801,94236.4453125
"1559",0.21164023762714,88987.9440976746,47419.5949751366,124671.788866667,108338.125
"1560",0.21272920028385,142165.46329985,126391.416215198,151680.331833333,141057.859375
"1561",0.213817953544784,119696.562455307,139224.269696028,161063.458466667,150855.109375
"1562",0.214906497584307,123509.96685583,129018.759524478,125678.574633333,127814.8671875
"1563",0.215994832576533,123977.312640022,131353.612464015,124538.067333333,123012.609375
"1564",0.217082958695316,154363.920305957,146290.959903194,161498.572066667,157560.203125
"1565",0.218170876114255,141810.927238251,140813.97020992,156942.443766667,150411.640625
"1566",0.219258585006695,238595.512674987,239115.350995179,230988.960333333,232361.03125
"1567",0.220346085545726,73154.6101899268,64647.9283718123,83230.8918,70154.5859375
"1568",0.221433377904183,226456.697568328,219573.333821696,225388.117933333,228598.796875
"1569",0.222520462254648,151021.315283637,141083.554763131,147064.657266667,149452.078125
"1570",0.223607338769452,136048.685212733,128436.039168831,126254.033833333,130518.4453125
"1571",0.224694007620669,118554.544196977,94775.1940655533,118148.8561,110984.90625
"1572",0.225780468980126,155025.43130586,156044.270138002,144873.4889,152361.015625
"1573",0.226866723019396,245538.296509424,264394.012335459,244738.017733333,253543.671875
"1574",0.227952769909802,110091.645137861,132363.509561315,127085.467666667,94314.8515625
"1575",0.229038609822415,208679.233137866,244120.829271844,221854.569833333,214649.46875
"1576",0.230124242928059,227729.053571796,241454.430153643,236518.262633333,223228.234375
"1577",0.231209669397306,200690.238042695,178143.137187587,206553.035,199025.859375
"1578",0.232294889400483,153815.471187638,157161.578410347,158549.772966667,151765.125
"1579",0.233379903107663,149527.067582745,144233.702126893,143798.312333333,143584.78125
"1580",0.234464710688678,188586.66702172,188756.356932225,190620.5922,189184.734375
"1581",0.235549312313106,152061.045416051,155441.10025874,136473.874866667,143479.125
"1582",0.236633708150284,126971.741911275,134793.665781123,128781.137266667,129433.734375
"1583",0.2377178983693,333194.721051767,258193.051076779,338367.996,323533.84375
"1584",0.238801883138997,234657.738243715,222907.131049467,238007.8885,234563.875
"1585",0.239885662627973,140211.306547362,134022.564266936,140082.518733333,142216.21875
"1586",0.24096923700458,75141.3606826081,35791.2909182098,75467.9247333333,70946.484375
"1587",0.242052606436929,105223.330932568,95577.2272951091,105790.643,102533.6015625
"1588",0.243135771092883,149082.128616214,162591.101539909,149562.7561,155418.78125
"1589",0.244218731140065,101719.728899908,101362.729493064,102742.300066667,102750.5625
"1590",0.245301486745856,134130.934759596,128559.557882136,134528.483666667,131568.359375
"1591",0.246384038077393,92705.6601847143,92117.553325125,102878.175366667,99277.46875
"1592",0.247466385301571,118545.35374937,123293.918389627,124718.395033333,121575.8359375
"1593",0.248548528585046,131135.454075221,122663.467968568,118375.51,128719.4765625
"1594",0.249630468094232,153213.334449515,159950.784569098,147601.160433333,130419.359375
"1595",0.250712203995303,105482.95789248,114269.773632222,126910.305566667,112414.75
"1596",0.251793736454194,242841.255439975,238385.25043919,234676.875366667,245053.15625
"1597",0.2528750656366,177955.90874039,207816.450688813,167828.724033333,177772
"1598",0.253956191707979,210517.167683835,222040.14175486,189437.400866667,209086.828125
"1599",0.255037114833548,194845.581983944,211396.027171528,188627.9887,181618.078125
"1600",0.256117835178289,182858.905266727,184168.06281175,186364.340466667,179648.5
"1601",0.257198352906946,78785.3640789587,45325.9843794218,81226.6526,67512.46875
"1602",0.258278668184027,108254.337196214,116551.009339314,112000.1184,110755.84375
"1603",0.259358781173802,86072.0156421127,78996.9747157603,95548.9197333334,94444.2890625
"1604",0.260438692040307,288436.633014341,264323.981431316,281207.985333333,274742.6875
"1605",0.261518400947343,241096.393638356,236398.156870442,254901.108833333,241202.53125
"1606",0.262597908058475,167219.958913297,161897.267617923,169338.420766667,168682.78125
"1607",0.263677213537034,162649.700071325,137579.295158901,170030.6666,163979.078125
"1608",0.264756317546118,217573.724735689,208290.743546808,217574.1948,218802.828125
"1609",0.265835220248592,194452.081637294,182561.431438731,202702.447766667,190704.234375
"1610",0.266913921807086,148355.62364204,130445.798702341,162040.5627,158484.828125
"1611",0.267992422384002,138343.670517941,126050.614563319,148363.565066667,137563.984375
"1612",0.269070722141504,163738.743417332,186089.640677418,167785.4456,159536.9375
"1613",0.270148821241531,152454.965106047,163761.810482563,170098.207666667,155324.875
"1614",0.271226719845787,131567.682154862,154169.10509328,121901.2484,127442.4765625
"1615",0.272304418115746,91202.4788234468,84689.5383319294,86607.6128666667,85377.109375
"1616",0.273381916212654,71729.9297142998,65650.5715161282,82224.5933333333,73235.5
"1617",0.274459214297527,91179.0162488976,72651.854489151,89339.7635333333,88046.6875
"1618",0.27553631253115,127014.324904115,116808.497837549,127564.875366667,127330.4453125
"1619",0.276613211074081,141272.50346219,137672.776659114,132836.690366667,138964.234375
"1620",0.277689910086649,156242.212100554,170263.185150106,158164.207433333,145370.90625
"1621",0.278766409728958,130314.911160129,119023.91049795,143263.723466667,134792.515625
"1622",0.279842710160883,142831.85883685,143673.940733426,149754.348666667,140093.046875
"1623",0.280918811542071,269373.303162777,258134.201865506,290715.348766667,292240.21875
"1624",0.281994714031945,197582.659824265,207598.993814925,218470.782033333,224695.625
"1625",0.2830704177897,134091.991463708,121633.474030019,127631.824,124871.28125
"1626",0.284145922974309,177873.982375195,166490.506320971,173412.715266667,167714.875
"1627",0.285221229744516,190483.718590111,195072.009743211,186671.9724,185625.609375
"1628",0.286296338258845,284701.072486049,292901.284883124,289041.904266667,269990.6875
"1629",0.287371248675593,176730.980409869,177075.085556088,175737.087666667,179329.421875
"1630",0.288445961152833,355330.128947027,313157.631457729,325594.3247,365008.75
"1631",0.289520475848419,224925.448395176,236438.030028703,220297.748966667,219164.5625
"1632",0.290594792919978,251248.317107023,240285.553817248,251054.6126,242085.28125
"1633",0.291668912524917,175496.408019621,169913.566344926,167838.724366667,168357
"1634",0.292742834820421,184786.155703403,184586.055666215,185642.458133333,184510.921875
"1635",0.293816559963453,183681.088793134,172571.06894535,179229.5901,180930.5
"1636",0.294890088110758,149904.549299466,153405.222663889,160871.425933333,155569.9375
"1637",0.295963419418857,176348.058966671,189186.34637109,178066.746166667,166830.96875
"1638",0.297036554044052,209606.29551174,178296.833380593,210241.4341,202107.03125
"1639",0.298109492142428,187542.7709122,177546.565805065,181068.553333333,177729.15625
"1640",0.299182233869849,254956.413509666,242134.520846971,251609.403,255312.859375
"1641",0.30025477938196,184356.501183089,180434.150847192,183308.372866667,177160.296875
"1642",0.301327128834189,215216.067353405,258400.378975894,223309.704,221456.265625
"1643",0.302399282381746,226800.288430944,219364.225802706,226662.6332,213280.453125
"1644",0.303471240179623,228505.312408961,233315.90286115,221486.2913,226115.359375
"1645",0.304543002382596,178615.452759255,191610.504166191,182267.7801,182369.796875
"1646",0.305614569145224,156747.240594255,166430.143272414,155245.428866667,153467.9375
"1647",0.306685940621852,163054.604523422,165872.760662356,162947.3335,164348.640625
"1648",0.307757116966605,127805.614597108,128882.736204951,142680.4031,135611.6875
"1649",0.308828098333399,138873.49206296,128440.499353837,138709.471833333,138832.125
"1650",0.309898884875931,115367.003278332,112903.584464981,124265.365666667,120873.2109375
"1651",0.310969476747685,118888.434334622,118471.051223828,124330.6798,123488.5703125
"1652",0.312039874101931,94425.8926458885,92808.00990893,94718.3776666667,93561.0234375
"1653",0.313110077091726,100540.8580886,90989.4776114867,98941.7724666667,93913.453125
"1654",0.314180085869913,153268.390215104,149370.386895267,156655.941066667,151545.4375
"1655",0.315249900589124,151962.982657808,135638.893438938,152633.101685714,152113.578125
"1656",0.316319521401779,146544.38058075,140649.727423145,151159.3392,148462.703125
"1657",0.317388948460085,149696.018739524,152472.851144147,154470.966566667,152311.5
"1658",0.318458181916038,150905.070612007,144051.900933986,158570.0092,152234.265625
"1659",0.319527221921423,144813.284613489,120663.235273727,138919.263119048,139798
"1660",0.320596068627816,157758.80366932,146875.133374057,148934.165233333,153373.8125
"1661",0.321664722186582,475287.524502812,416449.241836322,441456.8249,457163.125
"1662",0.322733182748876,387712.741981701,391960.331163602,394074.715533333,399263.5625
"1663",0.323801450465645,364423.777346647,373428.876434529,377647.224266667,390784.875
"1664",0.324869525487626,501784.336680821,422121.844082744,456332.457633333,447182.75
"1665",0.325937407965348,316866.617830182,343833.493808279,317541.871266666,316123.53125
"1666",0.327005098049133,343770.470938652,336716.460191327,334488.155533333,320638.03125
"1667",0.328072595889095,358524.905097762,372981.544730742,346517.145866667,350843.34375
"1668",0.32913990163514,353526.464743479,357503.143563248,329402.8629,328333.8125
"1669",0.330207015436968,282553.789896394,329280.512835228,301853.843333333,305030.25
"1670",0.331273937444074,348891.564714022,359417.719418192,342048.5645,334247.15625
"1671",0.332340667805743,253042.128171892,254555.508102962,263012.805166667,259059.6875
"1672",0.333407206671062,471778.947827142,360916.317371847,464356.2368,499657.09375
"1673",0.334473554188904,305150.988311911,298894.999073117,300818.793,299205.09375
"1674",0.335539710507945,249303.481473536,253463.251970757,250672.255233333,249719.375
"1675",0.336605675776651,181018.4303624,207183.058009264,190790.502666667,184869.828125
"1676",0.337671450143287,177356.327999259,205671.546831457,192079.4992,189825.859375
"1677",0.338737033755916,218231.789172109,222879.402140475,216720.818133333,219132
"1678",0.339802426762394,488412.708115557,424734.974062005,465371.6241,462154.25
"1679",0.340867629310377,425562.617844868,370041.625382825,391321.250966667,397246.25
"1680",0.34193264154732,339788.693542185,327278.867608436,312771.8385,334123.8125
"1681",0.342997463620472,255554.721607907,285305.447083598,245359.0948,271571.21875
"1682",0.344062095676883,278832.579485597,325297.024126814,304692.2057,299406.09375
"1683",0.345126537863404,182309.917348786,192250.274839924,185571.172933333,179962.140625
"1684",0.346190790326682,169195.685436967,174429.977946849,171624.1015,168606.609375
"1685",0.347254853213164,175414.989668044,171398.249875616,174160.872933333,177144.21875
"1686",0.348318726669099,167925.298433391,160469.250691161,169109.1154,171413.734375
"1687",0.349382410840535,170044.878659873,171243.93792428,166154.7308,162292.4375
"1688",0.350445905873322,185661.70439878,179766.651003667,187627.770833333,184509.359375
"1689",0.35150921191311,184677.393760545,192621.73407623,189126.002133333,188453.640625
"1690",0.352572329105353,193556.614695169,193882.451880295,185051.685366667,185290.890625
"1691",0.353635257595303,180164.463623816,178548.934476977,171954.475366667,173895.65625
"1692",0.354697997528019,253660.437199779,266690.559185499,266186.6927,268852.34375
"1693",0.35576054904836,168173.578397745,171379.916336208,168741.455,166167.78125
"1694",0.356822912300989,185008.991440362,184271.341687536,183418.097633333,181860.46875
"1695",0.357885087430372,168635.956953041,162143.658870011,170825.199866667,168266.765625
"1696",0.358947074580781,274798.023678524,261192.166988694,285715.077633333,282278.875
"1697",0.36000887389629,173620.266057491,172657.897235344,171934.7922,176845.640625
"1698",0.361070485520779,390820.28877425,350335.775947863,357663.2651,395938.4375
"1699",0.362131909597931,305815.134079232,314328.483437341,328361.877,325658.5
"1700",0.363193146271239,251647.268046445,279503.605980183,245779.0938,249826.46875
"1701",0.364254195683998,256899.756517715,288243.420148449,259221.653766667,260961.171875
"1702",0.365315057979311,254968.436003535,234037.859816002,255540.299066667,252953.609375
"1703",0.366375733300086,246382.825090434,230175.36292671,250813.842166667,247143.375
"1704",0.367436221789039,318630.066158613,265802.897175224,296574.750666667,303694.6875
"1705",0.368496523588695,224471.45768121,248339.621850759,225486.8511,236851.78125
"1706",0.369556638841385,454790.850262962,376023.223254644,464130.3177,468911.59375
"1707",0.370616567689247,222937.234773902,242004.544114811,218335.944233333,225072.546875
"1708",0.37167631027423,218820.652635844,209617.011275826,219357.8125,213890.8125
"1709",0.37273586673809,273542.8700641,267944.730274438,285768.3017,281534.625
"1710",0.373795237222394,219006.415560133,221278.83178456,219857.391566667,220870.75
"1711",0.374854421868516,247594.93494793,294074.344746368,266160.116533333,260490.15625
"1712",0.375913420817644,247971.883728212,255617.247875891,248116.678766667,208592.34375
"1713",0.376972234210771,249905.430569339,288765.621926727,265336.416866667,263713.9375
"1714",0.378030862188705,226072.130458651,223057.327420446,223833.375833333,224217.375
"1715",0.379089304892065,206805.968235616,205432.75012346,203439.3182,206842.53125
"1716",0.380147562461278,179567.621927695,183761.994920886,182691.067366667,182271.203125
"1717",0.381205635036585,169223.734182669,172077.91898906,166373.302766667,170215.359375
"1718",0.382263522758041,132089.542002884,143667.102011782,135240.1514,139479.84375
"1719",0.38332122576551,198767.45526482,216228.736630357,205923.692533333,203650.515625
"1720",0.38437874419867,250211.711890934,253310.571365384,251407.373033333,253644.8125
"1721",0.385436078197014,165948.541028293,156484.680666781,165344.8867,159949.265625
"1722",0.386493227899846,127707.319641121,120960.638476442,125423.397566667,123513.65625
"1723",0.387550193446287,153902.094880876,156816.543225055,157645.075566667,154034.796875
"1724",0.388606974975269,222689.568657822,213925.130647023,211045.580633333,213712.046875
"1725",0.389663572625541,238060.255417378,231705.678835063,229052.450333333,227418.21875
"1726",0.390719986535666,188863.288377313,182765.767032471,189796.296033333,188272.609375
"1727",0.391776216844022,154250.090690886,171959.961936328,171440.387433333,162747.375
"1728",0.392832263688804,180031.591672021,142961.012580135,185506.014533333,178782.328125
"1729",0.393888127208023,173892.916554744,155374.69815612,162630.1386,164921.765625
"1730",0.394943807539504,166998.34443554,158322.710577117,159891.281033333,163251
"1731",0.395999304820893,122241.994115971,114110.877990241,122642.942533333,121655.8515625
"1732",0.397054619189648,118908.115400916,126745.24430143,132240.988066667,133137.875
"1733",0.398109750783049,123233.752973187,120798.900903772,123448.236333333,118497.3515625
"1734",0.399164699738192,124236.206143379,110190.298252372,131903.9545,123412.8828125
"1735",0.400219466191991,135106.219395451,112890.296140023,134188.062,131550.296875
"1736",0.401274050281179,117645.232844758,94724.4043746484,117418.5434,118639.4765625
"1737",0.402328452142306,360889.661750984,276379.689780227,355330.6526,345073.5
"1738",0.403382671911745,217680.743631572,276068.850851822,215264.528766667,220661.984375
"1739",0.404436709725684,313275.977886716,272955.597029494,307722.528266667,288985.4375
"1740",0.405490565720136,219684.789520805,215096.227485712,196309.9563,218336.984375
"1741",0.406544240030929,182106.006680995,194010.902199913,183918.229033333,189645.09375
"1742",0.407597732793715,169372.48623771,176313.691672236,172544.299433333,173402.609375
"1743",0.408651044143966,166177.351196284,181208.968264864,176825.704166667,176160.84375
"1744",0.409704174216976,311644.842995063,337341.428279586,297576.737266667,298524.90625
"1745",0.410757123147858,211158.248800656,235507.706087178,226882.7021,227775.859375
"1746",0.411809891071549,205820.791689158,201699.036787959,259661.963733333,241726.4375
"1747",0.41286247812281,210037.054118759,206313.136386683,217946.495933333,219604.125
"1748",0.41391488443622,212179.738857099,221962.790385693,211717.391,218125.03125
"1749",0.414967110146185,149620.859651018,139676.039009144,162727.4267,158137.28125
"1750",0.416019155386932,130321.399269069,134342.661898756,148674.365733333,137320.21875
"1751",0.417071020292513,253031.311575162,235069.406452842,229099.2976,234818.015625
"1752",0.418122704996803,128158.953537452,109618.255767834,123826.142766667,123509.71875
"1753",0.419174209633502,144904.387613593,156902.233136239,148702.436133333,139729.1875
"1754",0.420225534336133,206808.228132393,201834.820133381,208802.198666667,206734.21875
"1755",0.421276679238047,165356.294992654,173376.00139045,167820.8232,163638.515625
"1756",0.422327644472417,128795.432546618,132473.814699307,124993.063333333,125008.90625
"1757",0.423378430172243,122900.995234259,120235.695911237,120123.826233333,123251.1328125
"1758",0.42442903647035,136059.948183623,145207.490948507,153867.6924,144678.953125
"1759",0.425479463499392,165273.375574855,163462.526487772,165954.081633333,167971.125
"1760",0.426529711391846,161240.517138373,161344.56612271,158699.427666667,162371.15625
"1761",0.42757978028002,142667.828029432,158015.3877285,154793.551433333,142563.0625
"1762",0.428629670296044,170897.35482792,185359.561269951,176544.7332,162292.546875
"1763",0.429679381571879,182326.510812363,183589.704624876,172261.604933333,173425.515625
"1764",0.430728914239314,116365.284899448,99734.9145680057,119299.535233333,114555.71875
"1765",0.431778268429965,158963.67968799,160867.670621394,182081.8338,176214.421875
"1766",0.432827444275276,185148.085803859,184447.030422209,173733.991466667,170652.375
"1767",0.433876441906521,223391.411629228,227261.913671013,201131.013133333,212874.515625
"1768",0.434925261454804,145657.746846853,144522.11406177,140825.568133333,143932.140625
"1769",0.435973903051055,170590.527955049,166455.482406049,168846.645233333,156274.28125
"1770",0.437022366826039,148087.067585523,162002.859923088,141693.784366667,142287.59375
"1771",0.438070652910346,132197.949027813,142610.350967168,138924.9154,138230.21875
"1772",0.439118761434399,132517.766871795,140922.963143995,141178.365966667,137023.78125
"1773",0.440166692528451,126869.753966384,111619.801803581,140144.5194,133241.953125
"1774",0.441214446322586,118601.602744692,144772.761776796,136222.869066667,131014.625
"1775",0.442262022946722,138140.47665488,130420.019550716,133274.165833333,133542.0625
"1776",0.443309422530604,120761.777237708,125377.671599112,121416.4669,119306.2421875
"1777",0.444356645203812,119810.151858297,118324.005888285,118668.172333333,118857.609375
"1778",0.445403691095757,140556.669364021,151648.02393097,130812.8965,133478.875
"1779",0.446450560335686,115243.800222349,119453.901816397,118474.209066667,119697.5390625
"1780",0.447497253052672,170176.047234984,171130.322653396,176921.608566667,179412.359375
"1781",0.448543769375628,139393.264870206,132832.095879015,132012.493766667,137144.9375
"1782",0.449590109433298,95932.7254591561,63890.509058986,99921.5836333334,91601.828125
"1783",0.450636273354259,138247.601950394,131861.201230387,132957.4817,128197.4453125
"1784",0.451682261266923,95431.659931521,90034.6688322397,101248.497666667,102678.140625
"1785",0.452728073299537,118639.535612682,148956.309232534,117669.032233333,114326.9140625
"1786",0.453773709580182,119246.590674182,141895.309835355,135029.5054,117481
"1787",0.454819170236773,165518.14432511,155898.682742959,175063.3811,169380.9375
"1788",0.455864455397064,63437.8322212284,49437.682387434,64291.1151,54217.33203125
"1789",0.456909565188639,103871.735675346,107006.408449333,99554.1085,98447.6796875
"1790",0.457954499738925,87462.5373128022,70763.2730001794,89154.0532666667,84986.4609375
"1791",0.458999259175178,168577.276312567,202454.613343384,176535.492533333,164423.984375
"1792",0.460043843624497,158049.687909042,163306.084448786,153349.966133333,155248.859375
"1793",0.461088253213814,138538.360963524,140402.238180143,142722.892966667,128365.03125
"1794",0.462132488069898,148566.330586179,175659.202450493,141556.796466667,145644.09375
"1795",0.463176548319359,136181.342626104,137588.713942959,138764.297266667,140196.453125
"1796",0.464220434088641,123629.466279055,125767.285369903,125750.652,121569.96875
"1797",0.465264145504028,126383.681468292,118643.890695824,121707.267433333,118800.9765625
"1798",0.466307682691642,127042.321697217,135216.603214209,124427.6518,126648.765625
"1799",0.467351045777443,123330.369404555,113810.566249406,114439.740466667,117549.984375
"1800",0.468394234887231,124659.394425306,133899.468944412,131049.835833333,127328.578125
"1801",0.469437250146646,136734.748900432,131124.729228368,128871.332233333,130436.90625
"1802",0.470480091681165,125085.259996453,121116.207843224,135750.162533333,133185.59375
"1803",0.471522759616106,146421.760881205,145754.02850008,154333.913833333,155327.875
"1804",0.472565254076629,143022.674522579,117081.113020935,142202.322,142430.375
"1805",0.473607575187732,138134.893973368,135145.099836032,135522.675833333,136036.390625
"1806",0.474649723074255,115824.514138787,121587.798202921,111436.784633333,110708.171875
"1807",0.475691697860878,132838.241365942,141226.31610634,150434.0095,137576.984375
"1808",0.476733499672124,133499.925945365,117012.284401563,122854.229666667,120953.7734375
"1809",0.477775128632355,118224.966458875,136112.07222948,127706.523666667,119269.484375
"1810",0.478816584865778,139656.355065505,134115.738514452,149581.043933333,146818.53125
"1811",0.479857868496441,96601.9730011134,108252.722558634,120421.594833333,116568.890625
"1812",0.480898979648232,97701.3165956289,116536.679570577,116828.725766667,114344.7578125
"1813",0.481939918444885,120409.929780599,133909.599086135,122219.7332,123315.7578125
"1814",0.482980685009977,94259.4841312742,90126.032869115,100393.030733333,99794.421875
"1815",0.484021279466926,59000.1525685139,28007.3829818225,65772.7979666666,52203.3984375
"1816",0.485061701938996,96687.0160138448,110797.877941626,100778.323666667,99837.4609375
"1817",0.486101952549292,110088.153508903,106529.793865708,136310.0748,119077.9375
"1818",0.487142031420766,148939.761752869,192360.818964516,134895.393033333,132382.484375
"1819",0.488181938676213,113471.86570192,121369.338535477,114608.560166667,112268.359375
